Author,Restaurant,Review,URL,Author count,F1,Mons ago,Stars
顧震亞,麥當勞-新店北新店,None,https://maps.google.com/?cid=9448540079292640504,71,3865719,,1
朱祥泰,公田溝休閒廣場 - 活魚餐廳,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=256308467764006588,74,2795898,,1
朱祥泰,北平孔家小館 屏東店,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=9507067792802510727,74,4611359,,1
朱祥泰,東昇餐廳,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=8417242026378242322,74,4617122,,1
朱祥泰,香港發財燒臘店(陽明店),夏天到了，今傍晚買7個3寶便當，裡面半個魯蛋兩個壞掉了。不知跟誰講@,https://maps.google.com/?cid=5789189380656335086,74,2277210,,1
朱祥泰,鼎王麻辣鍋(七賢店),"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=15953935562554583447,74,2175778,,1
徐兆璞,TASTY西堤牛排新店民權店,服務態度良好，但牛排是溫的！,https://maps.google.com/?cid=5761529497138680495,78,3999108,,1
Frédérique,太和殿鴛鴦麻辣火鍋,"全單點制，不含蔥薑蒜等醬料，
要蔥花和蔥白要單點哦 ^_^ 價格偏高！
店內昏暗、擁擠，菜品選項很少，
肉品不特別新鮮，鍋底既不麻也不辣，
酒類飲料選擇少，導致火鍋吃久了非常膩！
雷店一間，完全不會想再去QQ",https://maps.google.com/?cid=3547852647789781249,79,7556765,,1
Frédérique,老罈香川味兒,"辣要特別加辣，但加了花椒也不夠麻。
跟在四川當地、或中國其它地區
所吃到川菜，味道都不對。
死鹹。一堆胡椒、但卻嚐不到麻香味。",https://maps.google.com/?cid=16811822791509246226,79,8302186,,1
Pierre Huang,33年知高飯(玉知高華知高飯),None,https://maps.google.com/?cid=16754090397585074532,89,3934589,,1
Pierre Huang,BELLINI CAFFE 台北復興店,None,https://maps.google.com/?cid=3391325324309141407,89,8261449,,1
Pierre Huang,Eat enjoy意享美式廚房 林口三井店,None,https://maps.google.com/?cid=11150224359406540482,89,3979057,,1
Pierre Huang,GYUU NIKU ????專門店,牛肉燒焦了，好苦……,https://maps.google.com/?cid=5725664519961950829,89,7865790,,1
Pierre Huang,Miacucina 復興店,"(由 Google 提供翻譯) 等待30分鐘以獲取食物。優質的服務，但價格過高。老兄，這真的很貴。

(原始評論)
Wait 30 mins for the food. nice service but over pricing. It's quite really expensive, dude.",https://maps.google.com/?cid=13110699595116781200,89,8040242,,1
Pierre Huang,南瓜屋魔女露露的廚房,None,https://maps.google.com/?cid=4651347801713946364,89,5561510,,1
Pierre Huang,屋頂上,None,https://maps.google.com/?cid=15108949339823058227,89,7525790,,1
Pierre Huang,廖家牛肉麵,None,https://maps.google.com/?cid=15161625063021558251,89,7981585,,1
Pierre Huang,廣東正龍城烤鴨,None,https://maps.google.com/?cid=7905288781968767854,89,3958607,,1
Pierre Huang,文慶雞,None,https://maps.google.com/?cid=9361184476221988208,89,7954125,,1
Pierre Huang,柴火-火燄烤鴨館松竹店,None,https://maps.google.com/?cid=7749298130794399989,89,5757030,,1
Pierre Huang,海霸王餐廳,None,https://maps.google.com/?cid=345004169990467975,89,7473500,,1
Pierre Huang,潼阪 帝王蟹黑毛牛 頂級燒烤,None,https://maps.google.com/?cid=17430179934643447263,89,6086417,,1
Pierre Huang,濟南鮮湯包 總店 ???????????,None,https://maps.google.com/?cid=16507154325841646194,89,8156496,,1
Pierre Huang,白房子Yang Ｍing Caf’e,None,https://maps.google.com/?cid=11019913332427163954,89,7950380,,1
Pierre Huang,老王紅燒牛肉麵,None,https://maps.google.com/?cid=18062516882177199680,89,8282834,,1
Pierre Huang,聯合泰式自助餐,None,https://maps.google.com/?cid=10725155042990479300,89,5823041,,1
Pierre Huang,英國奶奶 手做料理 Britshake淡水,None,https://maps.google.com/?cid=438836486537339929,89,3894386,,1
Pierre Huang,茉莉漢堡,None,https://maps.google.com/?cid=3503527087440852918,89,8300903,,1
小P,星月大地景觀休閒園區,None,https://maps.google.com/?cid=12624223835787429939,89,5333098,,1
小P,這一鍋竹北光明殿,"中午來吃飯，櫃檯請我們等候，一等就是30幾分，明明旁邊空位有30幾桌，但櫃檯只願意開靠窗的位子，後面一點跟旁邊的位子都不開

若真的沒有位子等30分，那沒關係，但明明有一大堆位子，空桌至少有30桌以上，卻要求我們等候，這說不過去吧",https://maps.google.com/?cid=11447231364037503928,89,851201,,1
小P,麥當勞-台中崇德二店,住家附近所以常光顧，但真的要抱怨一下！每次外帶很容易都會少東西，不是薯條就是水果袋或麥克雞。。。打電話回去，感覺還被懷疑是否真有其事！真的很火大~為你一個小東西，我要找電話、打電話、解釋、核對、等你來、再下樓拿！我是吃飽太閒喔！就是因為你們一直出這種最簡單的錯誤、疏失，所以我忍不住這口氣！檢討一下品管吧！別一而再發生。。。,https://maps.google.com/?cid=15043678494208789685,89,5659011,,1
K V,JAPOLI義大利餐酒館 (三井outlet店),"(由 Google 提供翻譯) “腹瀉”，除了一切似乎都沒問題。
1000-12000NTD FOR 2。
服務還好。
非常濃郁的味道 - 沙拉醬。
我可以看到預煮意大利面躺在廚房的桌子上，當我們走過時，沒有蓋子打開。
衛生是一個嚴重的問題。
臟盤子和銀器......
我雖然這就是為什麼我們都得了“腹瀉”。
不再回來了。

(原始評論)
""Diarrhea"", other than that everything seems ok.
1000-12000NTD FOR 2.
Service ok.
Very stange taste - salad dressing.
I could see Pre-cooked pasta lying on kitchen table, open without cover as we walked by.
Hygiene is a serious problem.
Dirty plate and silverware...
I though that's why both of us got ""Diarrhea.""
Not coming back again.",https://maps.google.com/?cid=6203460013419733660,93,4185113,,1
K V,Nagi豚骨拉麵 凪 - 台中店,"(由 Google 提供翻譯) 螺絲鬆了
腹瀉
食品中的塑料片

(原始評論)
螺絲鬆了
Diarrhea
Plastic chip in food",https://maps.google.com/?cid=12426718628884959865,93,5581095,,1
K V,与玥樓頂級粵菜餐廳,"(由 Google 提供翻譯) 定價過高，
沒有任何理由的超級昂貴的中餐廳。

(原始評論)
Overpriced,
Super expensive Chinese restaurant for no reasons.",https://maps.google.com/?cid=9393125009035073762,93,5367077,,1
K V,布娜飛比利時餐酒館BravoBeer 文心秀泰店,"(由 Google 提供翻譯) 美食家不是好東西

(原始評論)
Foodie is no goodie",https://maps.google.com/?cid=3288650732554797592,93,5828581,,1
K V,悅上引火烤兩吃 台中火鍋推薦 食尚玩家燒烤名店,"(由 Google 提供翻譯) 火鍋店。
Soso質量，但美味的牛肉。
Samll部分。
VEGIE PLATE正在生悶氣，不夠用。
2000NTD / 2並不便宜。
餐廳寬敞舒適。
免費飲料包括星巴克全豆咖啡和水。
服務不是很好！
甜點是甜紅豆湯。
湯底的味道不是很好。
Uni豆腐對於240NTD？/ 6 PCS來說太貴了。
調料和調味料並不隨便。

(原始評論)
Hot pot restaurant.
Soso quality but delicious beef.
Samll portion.
VEGIE PLATE IS BORING AND NOT ENOUGH.
2000NTD/2 was not so cheap.
Restaurant is big and comfortable.
Free drinks is Starbucks whole bean coffee and water.
Service was not great!
Dessert is sweet red bean soup.
Taste of the soup base is not great.
Uni Tofu is too expensive for 240NTD?/6 PCS.
Spices and dressing were not impresive.",https://maps.google.com/?cid=2415645135498204012,93,5772718,,1
K V,樂軒和牛專門店,"(由 Google 提供翻譯) 價格過高，昂貴，低價值的燒烤套餐。
推銷-強制訂購集菜單。
部分食物適合2個成年男性，但您不需要許多菜餚。
更好地訂購您真正想吃的一道菜。
不要被他們的銷售演講愚弄。
付費評論無法提高您的質量。

(原始評論)
Over priced, expensive, low value BBQ set menu.
Push sale - force to order set menu.
Portion was good for 2 adult male but many dishes  you don't need.
Better order single dish you really want to eat.
Donot be fooled by their sales speech.
Paid comments cannot help your quality.",https://maps.google.com/?cid=5980552121935457460,93,6023979,,1
K V,赤鬼炙燒牛排 崇德店,"(由 Google 提供翻譯) 便宜的夜市高檔牛排。

(原始評論)
Cheap night market grade steak.",https://maps.google.com/?cid=2565677096651377072,93,5944249,,1
K V,麥當勞-豐原和平店,"(由 Google 提供翻譯) 衛生問題，腹瀉

(原始評論)
Hygienic problems, diarrhea",https://maps.google.com/?cid=4595637308877446309,93,6024416,,1
K V,鼎王麻辣鍋(公益店),"(由 Google 提供翻譯) 高價。煮你自己的食物火鍋餐廳。辣！

(原始評論)
High price. Cook ur own food hot pot restaurant. Spicy!",https://maps.google.com/?cid=15069365725660232292,93,5467060,,1
林碩哲,海霸王 海山店,"(由 Google 提供翻譯) 味素重的不得了，口啊渴到受不了！

(原始評論)
味素重的不得了，口啊渴到受不了！",https://maps.google.com/?cid=3649626052252694766,95,3692104,,1
林碩哲,玄武壽司(一店),才剛坐下來就問說要不要烤魚？說不要後，沒多久又來一個問說要不要烤魚？喔～ 拜託！請問你們是賣壽司？還是賣烤魚？最後還算錯錢！多算一百塊！客人說了還不信， 當場依單逐一來敲計算機，果然是店家算錯了！再也不會去了！>  <,https://maps.google.com/?cid=4282794881889277856,95,4148116,,1
王永安,品虹橋滬川美饌旗艦店,None,https://maps.google.com/?cid=6696051399910399635,104,5658304,,1
Andraxus Lai,??家 SUKIYA 南京伊通店,"(由 Google 提供翻譯) 血汗黑心

(原始評論)
血汗黑心",https://maps.google.com/?cid=8160776827457017091,106,8190092,,1
Andraxus Lai,??家 SUKIYA 古亭店,"(由 Google 提供翻譯) 血汗黑心.

(原始評論)
血汗黑心.",https://maps.google.com/?cid=1586361851490793874,106,7661473,,1
Andraxus Lai,??家 SUKIYA 台北站前店,"(由 Google 提供翻譯) 血汗黑心

(原始評論)
血汗黑心",https://maps.google.com/?cid=14582010024871045199,106,7704457,,1
Andraxus Lai,??家 SUKIYA 士林店,血汗企業.,https://maps.google.com/?cid=12096856539233977767,106,8140279,,1
Andraxus Lai,??家 SUKIYA 東門店,"(由 Google 提供翻譯) 血汗黑心

(原始評論)
血汗黑心",https://maps.google.com/?cid=353983266946636684,106,8111368,,1
Andraxus Lai,??家 SUKIYA 松山站前店,"(由 Google 提供翻譯) 血汗黑心

(原始評論)
血汗黑心",https://maps.google.com/?cid=17331096059897133773,106,8311349,,1
Andraxus Lai,??家 SUKIYA 民權西路店,"(由 Google 提供翻譯) 血汗黑心

(原始評論)
血汗黑心",https://maps.google.com/?cid=1949023049316704361,106,8134515,,1
Andraxus Lai,??家Sukiya 國父紀念館店,"(由 Google 提供翻譯) 黑心血汗

(原始評論)
黑心血汗",https://maps.google.com/?cid=13074270684472947908,106,7983053,,1
Andraxus Lai,Creative Pasta 創義麵 士林店,肉醬是酸的…,https://maps.google.com/?cid=9500794517736396129,106,8301420,,1
Andraxus Lai,HOOTERS美式餐廳,None,https://maps.google.com/?cid=14682388055836993581,106,7723146,,1
Andraxus Lai,LA PASTA 義麵屋 天母店,"環境吵雜、動線不佳、服務水準平庸...
餐點口味過重,除了量多之外全無優點...",https://maps.google.com/?cid=906379452516700336,106,8265759,,1
Andraxus Lai,一蘭 台灣台北本店,None,https://maps.google.com/?cid=3153630272792140271,106,7387553,,1
Andraxus Lai,五花馬水餃館-台北天母門市,"(由 Google 提供翻譯) 我...

(原始評論)
地雷...",https://maps.google.com/?cid=16656790919679698071,106,8312457,,1
Andraxus Lai,仙客來海鮮庭園餐廳,None,https://maps.google.com/?cid=1039514009473975877,106,8088204,,1
Andraxus Lai,佳興冰果室,None,https://maps.google.com/?cid=5641449034182779845,106,1130821,,1
Andraxus Lai,來來豆漿,None,https://maps.google.com/?cid=14400624929335912467,106,5975753,,1
Andraxus Lai,大師兄銷魂麵舖-中山店,None,https://maps.google.com/?cid=2176921285501030906,106,7622907,,1
Andraxus Lai,打狗霸 TAKAO1972 德立莊店,None,https://maps.google.com/?cid=8152290394265747381,106,7708742,,1
Andraxus Lai,方家小館,None,https://maps.google.com/?cid=618720695682120873,106,8217255,,1
Andraxus Lai,松江自助石頭火鍋城,None,https://maps.google.com/?cid=7090831714989850516,106,7743833,,1
Andraxus Lai,樂麵屋 永康店,None,https://maps.google.com/?cid=63262380249903786,106,7974342,,1
Andraxus Lai,水源軒羊肉原汁爐生猛海鮮餐廳,"(由 Google 提供翻譯) 味蕾踩地雷.

(原始評論)
味蕾踩地雷.",https://maps.google.com/?cid=16501842814352560820,106,2148478,,1
Andraxus Lai,泰美,"(由 Google 提供翻譯) 味蕾大地雷

(原始評論)
味蕾大地雷",https://maps.google.com/?cid=13672341750054380655,106,7942052,,1
Andraxus Lai,海霸王餐廳,"Hi8丸
餐點不佳,服務兩光,最糟的是消防安全門居然是被擋住的...",https://maps.google.com/?cid=345004169990467975,106,7470384,,1
Andraxus Lai,無老鍋(中山店),None,https://maps.google.com/?cid=5322316505095930375,106,7928757,,1
Andraxus Lai,茉莉漢堡,"(由 Google 提供翻譯) 味蕾大地雷

(原始評論)
味蕾大地雷",https://maps.google.com/?cid=3503527087440852918,106,8300466,,1
Jazz Krall,京悅港式飲茶,吃到一半居然冷氣關了 服務生在旁邊掃地 整理桌椅 吵死了 完全不顧客人感受 服務品質差到爆,https://maps.google.com/?cid=3151543019124174076,186,5620397,,1
Jazz Krall,台灣陳沙茶火鍋,老闆十分現實 而且喜歡假裝風趣 來到桌邊和客人裝熟 不斷推銷 假如你點的不夠多 他會偷偷地變臉  價格超貴 用餐清潔度差 菜盤掉在地上還偷偷撿回來 環境又髒又臭 因為網路宣傳生意大好 餐飲新鮮度差 看著他們處理菜食的過程 當場傻眼 而且份量非常不合理 生意好時會把菜量減少 不誠實的店家,https://maps.google.com/?cid=7031644330897475730,186,5739651,,1
Jazz Krall,品心港式饮茶,每到用餐時間 坐無虛席 雖為港式飲茶 很台味 應該已經台灣化了 平價 餐飲選擇多 服務 清潔度非常差,https://maps.google.com/?cid=17372740846022825726,186,5428792,,1
